"Omschrijving";"Aankomst";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"Z12125016";01-06-2013;1;3;903,00;3;910,00;713,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;713,37;196,63;21,61;0,00
"Z12125017";01-06-2013;1;3;903,00;2;910,00;713,37;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;713,37;196,63;21,61;0,00
"I12125039";27-07-2013;1;6;2100,00;3;2120,00;1680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1680,00;440,00;20,75;0,00
"Z12125041";01-06-2013;1;10;895,00;10;695,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;650,00;45,00;6,47;0,00
"Z12125044";01-06-2013;1;12;1095,00;9;1190,47;750,00;0,00;0,00;0,00;0,00;0,00;0,00;49,41;0,00;0,00;799,41;391,06;32,85;0,00
"Z12125050";01-06-2013;1;12;1233,00;5;1560,00;1233,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1233,00;327,00;20,96;0,00
"Z12125054";01-06-2013;1;4;295,00;2;342,94;236,00;0,00;0,00;0,00;0,00;0,00;0,00;17,30;0,00;0,00;253,30;89,64;26,14;0,00
"Z12125057";01-06-2013;1;14;1260,00;10;1367,67;1008,00;0,00;0,00;0,00;0,00;0,00;0,00;40,65;0,00;0,00;1048,65;319,02;23,33;0,00
"Z12125062";01-06-2013;1;4;295,00;2;315,00;236,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;236,00;79,00;25,08;0,00
"Z12125067";03-06-2013;1;2;424,00;2;444,00;368,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;368,88;75,12;16,92;0,00
"Z12125068";27-07-2013;1;12;745,00;9;765,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;765,00;100,00;0,00
"I12125070";03-08-2013;1;4;910,00;4;920,00;728,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;728,00;192,00;20,87;0,00
"I12125071";27-07-2013;1;5;844,00;5;955,00;759,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;759,60;195,40;20,46;0,00
"Z12125073";01-06-2013;1;12;1233,00;10;1512,16;1233,00;0,00;0,00;0,00;0,00;0,00;0,00;19,90;0,00;0,00;1252,90;259,26;17,15;0,00
"I12125081";27-07-2013;1;6;696,00;4;705,00;556,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;556,80;148,20;21,02;0,00
"I12125082";03-08-2013;1;6;900,00;4;910,00;720,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;720,00;190,00;20,88;0,00
"Z12125086";01-06-2013;1;10;795,00;6;870,82;636,00;0,00;0,00;0,00;0,00;0,00;0,00;35,96;0,00;0,00;671,96;198,86;22,84;0,00
"I12125108";13-07-2013;1;5;1134,00;5;1430,00;1134,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1134,00;296,00;20,70;0,00
"I12125111";20-07-2013;1;7;1640,00;5;1660,00;1312,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1312,00;348,00;20,96;0,00
"Z12125112";01-06-2013;1;6;390,00;4;410,00;312,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;312,00;98,00;23,90;0,00
"Z12125121";01-06-2013;1;6;390,00;4;410,00;312,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;312,00;98,00;23,90;0,00
"I12125131";19-01-2013;1;4;0,00;2;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"Z12125152";01-06-2013;1;14;1113,00;7;1074,50;890,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;890,40;184,10;17,13;0,00
"I12125160";27-07-2013;1;6;696,00;4;715,00;556,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;556,80;158,20;22,13;0,00
"I12125179";25-05-2013;1;4;1075,00;2;1095,00;860,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;860,00;235,00;21,46;0,00
"Z12125180";02-06-2013;1;2;636,00;2;609,20;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;55,88;9,17;0,00
"Z12125181";02-06-2013;1;2;636,00;2;609,20;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;55,88;9,17;0,00
"Z12125182";02-06-2013;1;2;636,00;2;609,20;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;55,88;9,17;0,00
"Z12125183";02-06-2013;1;3;774,00;3;740,30;611,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;611,46;128,84;17,40;0,00
"Z12125193";02-06-2013;1;3;900,00;3;1520,00;900,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1200,00;320,00;21,05;0,00
"I12125233";27-07-2013;1;5;1710,00;4;1730,00;1368,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1368,00;362,00;20,92;0,00
"Z12125235";25-05-2013;1;10;929,00;10;1097,50;743,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,20;354,30;32,28;0,00
"Z12125238";25-05-2013;1;12;929,00;12;1097,50;743,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,20;354,30;32,28;0,00
"Z12125239";25-05-2013;1;12;929,00;12;1097,50;743,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,20;354,30;32,28;0,00
"Z12125240";25-05-2013;1;12;929,00;12;1097,50;743,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,20;354,30;32,28;0,00
"Z12125241";25-05-2013;1;12;929,00;12;1097,50;743,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;743,20;354,30;32,28;0,00
"Z12125242";25-05-2013;1;12;1029,00;12;1197,50;823,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;823,20;374,30;31,26;0,00
"Z12125243";25-05-2013;1;16;1129,00;16;1397,50;903,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;903,20;494,30;35,37;0,00
"Z12125244";25-05-2013;1;16;1129,00;16;1397,50;903,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;903,20;494,30;35,37;0,00
"V12125246";27-07-2013;1;8;1990,00;6;2010,00;1676,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1676,58;333,42;16,59;0,00
"K12125248";06-07-2013;1;4;1500,00;4;1520,00;1200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1200,00;320,00;21,05;0,00
"Z12125271";01-06-2013;1;6;390,00;4;410,00;312,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;312,00;98,00;23,90;0,00
"I12125276";13-07-2013;1;8;1940,00;5;1960,00;1513,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1513,20;446,80;22,80;0,00
"I12125277";27-04-2013;1;4;323,00;2;364,71;258,40;0,00;0,00;0,00;0,00;0,00;0,00;14,67;0,00;0,00;273,07;91,64;25,13;0,00
"I12125282";27-04-2013;1;12;1720,00;4;1740,00;1462,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1462,00;278,00;15,98;0,00
"Z12125285";01-06-2013;1;6;390,00;3;439,30;312,00;0,00;0,00;0,00;0,00;0,00;0,00;17,81;0,00;0,00;329,81;109,49;24,92;0,00
"V12125290";27-07-2013;1;8;1900,00;6;1615,00;1501,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1501,00;114,00;7,06;0,00
"I12125298";20-07-2013;1;4;750,00;4;770,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;170,00;22,08;0,00
"K12125307";03-08-2013;1;5;1608,00;4;1620,00;1286,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1286,40;333,60;20,59;0,00
"K12125314";27-07-2013;1;4;1062,00;4;1080,00;849,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;849,60;230,40;21,33;0,00
"Z12125315";01-06-2013;1;4;295,00;3;315,00;236,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;236,00;79,00;25,08;0,00
"Z12125317";13-07-2013;1;10;0,00;8;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-100,00;0,00
"I13015011";13-07-2013;1;8;3600,00;4;3620,00;2880,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2880,00;740,00;20,44;0,00
"V13015017";27-07-2013;1;18;3585,00;18;3047,25;2832,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2832,15;215,10;7,06;0,00
"K13015019";20-07-2013;1;4;1576,00;4;1698,16;1260,80;0,00;0,00;0,00;0,00;0,00;0,00;74,91;0,00;0,00;1335,71;362,45;21,34;0,00
"K13015020";03-08-2013;1;4;615,00;4;635,00;492,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;492,00;143,00;22,52;0,00
"Z13015024";13-07-2013;1;18;1695,00;18;1525,50;1200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1200,00;325,50;21,34;0,00
"I13015028";06-07-2013;1;6;1102,00;5;1195,00;881,60;85,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;966,60;228,40;19,11;0,00
"I13015029";13-07-2013;1;6;1040,00;5;1050,00;832,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;832,00;218,00;20,76;0,00
"Z13015032";01-06-2013;1;4;295,00;2;345,51;236,00;0,00;0,00;0,00;0,00;0,00;0,00;20,12;0,00;0,00;256,12;89,39;25,87;0,00
"Z13015036";29-06-2013;1;8;1250,00;8;1319,00;1062,50;49,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1111,50;207,50;15,73;0,00
"Z13015038";27-07-2013;1;12;1490,00;6;1510,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1510,00;100,00;0,00
"I13015039";13-07-2013;1;2;435,00;2;455,00;348,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;348,00;107,00;23,52;0,00
"I13015042";06-07-2013;1;8;1200,00;8;1220,00;960,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;960,00;260,00;21,31;0,00
"I13015044";20-07-2013;1;6;696,00;4;769,14;556,80;0,00;0,00;0,00;0,00;0,00;0,00;36,51;0,00;0,00;593,31;175,83;22,86;0,00
"I13015046";18-07-2013;1;6;956,00;5;1049,06;764,80;0,00;0,00;0,00;0,00;0,00;0,00;49,98;0,00;0,00;814,78;234,28;22,33;0,00
"I13015052";10-08-2013;1;4;1000,00;4;1020,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;120,00;11,76;0,00
"I13015054";20-07-2013;1;4;850,00;4;870,00;680,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;680,00;190,00;21,84;0,00
"I13015059";13-07-2013;1;4;1400,00;4;1590,00;1260,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1260,00;330,00;20,75;0,00
"Z13015061";29-06-2013;1;6;630,00;4;699,43;497,70;0,00;0,00;0,00;0,00;0,00;0,00;33,16;0,00;0,00;530,86;168,57;24,10;0,00
"I13015064";13-07-2013;1;2;720,00;2;715,00;576,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;576,00;139,00;19,44;0,00
"K13015068";03-08-2013;1;5;1752,00;5;1770,00;1401,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1401,60;368,40;20,81;0,00
"Z13015074";02-06-2013;1;2;636,00;2;656,00;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;102,68;15,65;0,00
"I13015080";10-08-2013;1;5;855,00;5;956,30;684,00;0,00;0,00;0,00;0,00;0,00;0,00;57,08;0,00;0,00;741,08;215,22;22,51;0,00
"Z13015087";02-06-2013;1;2;636,00;2;656,00;553,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;553,32;102,68;15,65;0,00
"I13015094";06-07-2013;1;4;994,00;4;1130,00;894,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;894,60;235,40;20,83;0,00
"I13015097";27-07-2013;1;4;975,00;4;985,00;780,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;780,00;205,00;20,81;0,00
"I13015098";03-08-2013;1;4;728,00;4;920,00;728,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;728,00;192,00;20,87;0,00
"Z13015099";15-06-2013;1;14;1250,00;5;1270,00;1062,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1062,50;207,50;16,34;0,00
"I13015108";27-07-2013;1;4;1005,00;3;1025,00;804,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;804,00;221,00;21,56;0,00
"Z13015129";29-06-2013;1;4;476,00;4;615,00;476,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;476,00;139,00;22,60;0,00
