"Omschrijving";"Aankomst";"St.";"Cap.";"Bruto acc.";"Aant.";"Omzet";"Inkoop acc.";"Bijk.k.";"Skipas";"Huurmat.";"Skiles";"Catering";"Vervoer";"Verz.";"Korting";"Overig";"Inkoop tot.";"Marge";"Marge %";"Betaald"
"voorraad";;178;2134;358617,80;0;0,00;193187,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"omzet garanties";;339;3891;958325,80;3271;1304147,92;660751,27;4782,00;242934,95;22990,03;3507,40;14396,10;1210,00;6168,33;0,00;0,00;956740,08;347407,84;26,64;64419,00
"omzet overig";;1561;15607;3721295,73;12750;5244972,64;3130965,01;4620,25;1019857,15;82889,78;12915,97;66083,83;3575,00;23767,52;-16956,60;0,00;4327717,91;917254,73;17,49;137332,36
"totaal";;2078;21632;5038239,33;16021;6549120,56;3984903,74;9402,25;1262792,10;105879,81;16423,37;80479,93;4785,00;29935,85;-16956,60;0,00;5284457,99;1264662,57;19,31;201751,36

"garantie";09-02-2013;1;10;2699,00;0;0,00;2132,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";29-12-2012;1;8;1899,00;0;0,00;1139,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";29-12-2012;1;8;1899,00;0;0,00;1139,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;14;4750,00;0;0,00;4370,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;9;2009,00;0;0,00;1607,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;9;2586,00;0;0,00;2068,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;15;4785,00;0;0,00;3828,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;15;4785,00;0;0,00;3828,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;15;3561,00;0;0,00;2848,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;11;2511,00;0;0,00;2008,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;11;2511,00;0;0,00;2008,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";29-12-2012;1;9;1978,00;0;0,00;1582,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;10;2675,00;0;0,00;2140,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;10;2990,00;0;0,00;2242,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;8;1330,00;0;0,00;864,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;8;1747,00;0;0,00;1135,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;8;1747,00;0;0,00;1135,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;10;1773,00;0;0,00;1152,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;14;2861,00;0;0,00;1859,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;14;2861,00;0;0,00;1859,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;14;3558,00;0;0,00;2312,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;10;3488,00;0;0,00;2790,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;12;850,00;0;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;12;850,00;0;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;12;850,00;0;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;12;850,00;0;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;12;870,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";26-01-2013;1;12;950,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";26-01-2013;1;12;950,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;12;950,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;12;950,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;12;2500,00;0;0,00;1700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;12;2500,00;0;0,00;1700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;12;2750,00;0;0,00;1700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;12;2750,00;0;0,00;1700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;10;2095,00;0;0,00;1300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;10;2995,00;0;0,00;2100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;10;1695,00;0;0,00;1100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;6;995,00;0;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;6;995,00;0;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;12;4748,00;0;0,00;3798,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;10;4781,00;0;0,00;3824,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;12;4548,00;0;0,00;3638,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;24;4434,00;0;0,00;3547,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;8;2005,00;0;0,00;1704,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;12;3610,00;0;0,00;3068,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;8;2233,00;0;0,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";01-12-2012;1;11;750,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";08-12-2012;1;11;750,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;11;3250,00;0;0,00;1600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;11;1750,00;0;0,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;11;1550,00;0;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;11;1750,00;0;0,00;1050,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;11;1550,00;0;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";22-12-2012;1;10;2695,00;0;0,00;1800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;10;895,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;10;895,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;10;2995,00;0;0,00;2200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;10;2995,00;0;0,00;2200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;10;2695,00;0;0,00;1600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;10;2695,00;0;0,00;1600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;10;1195,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;10;1195,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-03-2013;1;10;995,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-03-2013;1;10;995,00;0;0,00;350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;10;895,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;10;895,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;10;695,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;10;695,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;10;995,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;10;695,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;10;695,00;0;0,00;250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;15;1350,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;15;2495,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;15;4350,00;0;0,00;3200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;15;3495,00;0;0,00;1450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;15;2095,00;0;0,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;15;2650,00;0;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;15;2095,00;0;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;10;1895,00;0;0,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;10;3350,00;0;0,00;2200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-03-2013;1;10;2250,00;0;0,00;950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;10;1495,00;0;0,00;450,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;10;1850,00;0;0,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;10;1495,00;0;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;4;886,20;0;0,00;886,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;10;1771,70;0;0,00;1771,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;4;774,90;0;0,00;774,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;6;889,00;0;0,00;889,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;16;5320,00;0;0,00;4362,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;10;1000,00;0;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;10;3200,00;0;0,00;1950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;10;1500,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;10;1000,00;0;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";13-04-2013;1;10;500,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";20-04-2013;1;10;500,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;6;2394,00;0;0,00;1400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;18;1245,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;18;2295,00;0;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;18;2295,00;0;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";26-01-2013;1;18;2695,00;0;0,00;1200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;18;3395,00;0;0,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;18;3395,00;0;0,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-03-2013;1;18;2995,00;0;0,00;1350,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;18;2495,00;0;0,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;18;1950,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;14;1245,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;14;2295,00;0;0,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;14;2295,00;0;0,00;650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;14;3395,00;0;0,00;1250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;14;4395,00;0;0,00;2250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;14;3395,00;0;0,00;1250,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;14;2495,00;0;0,00;850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;14;1950,00;0;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";08-12-2012;1;14;1245,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";01-12-2012;1;12;945,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";08-12-2012;1;12;945,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;12;945,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;12;1750,00;0;0,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;12;1750,00;0;0,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;12;1750,00;0;0,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-02-2013;1;12;3395,00;0;0,00;1600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;12;2750,00;0;0,00;1700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-03-2013;1;12;1895,00;0;0,00;950,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";23-03-2013;1;12;1695,00;0;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;12;1895,00;0;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;12;1695,00;0;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";01-12-2012;1;18;1245,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";08-12-2012;1;18;1245,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;18;2495,00;0;0,00;850,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;18;1950,00;0;0,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";19-01-2013;1;8;1325,00;0;0,00;190,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;800,00;0;0,00;576,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;800,00;0;0,00;576,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;6;800,00;0;0,00;576,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;8;890,00;0;0,00;640,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";09-02-2013;1;8;890,00;0;0,00;640,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;6;1330,00;0;0,00;957,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;8;1425,00;0;0,00;1026,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;8;1425,00;0;0,00;1026,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;12;5295,00;0;0,00;3500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;8;1700,00;0;0,00;1156,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-02-2013;1;8;1700,00;0;0,00;1156,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;18;1500,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";05-01-2013;1;18;1900,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";12-01-2013;1;18;1900,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";02-03-2013;1;18;4000,00;0;0,00;1800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;18;1900,00;0;0,00;750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";13-04-2013;1;18;1000,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";20-04-2013;1;18;1000,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;12;1150,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";30-03-2013;1;12;2100,00;0;0,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";06-04-2013;1;12;1500,00;0;0,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";13-04-2013;1;12;750,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";20-04-2013;1;12;750,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";15-12-2012;1;12;1150,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
"garantie";16-02-2013;1;12;4800,00;0;0,00;2750,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
